piid,in_scope_17,pop_state_code,pop_country_code,dollars,records
N4008521F5640,no,VA,USA,165058.0,2
N4008521F5745,no,VA,USA,77569.0,1
N4008521F5786,no,VA,USA,14069.26,1
N4008521F5787,no,VA,USA,99369.0,1
N4008521F5816,no,VA,USA,133569.25,1
N4008521F6012,no,VA,USA,72669.0,1
N4008521F6121,no,VA,USA,24492.13,1
N4008521F6219,no,NC,USA,1515446.0,2
N4008521F6302,no,VA,USA,40869.0,1
N4008521F6343,no,VA,USA,66569.0,1
N4008521F6379,no,VA,USA,148359.0,1
N4008521F6483,no,VA,USA,68769.0,1
N4008521F6484,no,VA,USA,45869.0,1
N4008521F6569,no,NC,USA,0.0,2
N4008521F6593,no,VA,USA,287669.0,1
N4008521F6594,no,VA,USA,320469.0,1
N4008522C0039,no,NC,USA,1241067.0,3
N4008522D0065,no,NULL,NULL,0.0,5
N4008522D0088,no,NULL,NULL,0.0,2
N4008522F4064,no,NC,USA,5677706.37,7
N4008522F4112,no,VA,USA,259319.0,2
N4008522F4235,no,VA,USA,125670.0,2
N4008522F4243,no,IL,USA,2336915.64,15
N4008522F4451,no,VA,USA,61735.0,1
N4008522F4581,no,PA,USA,52176.0,2
N4008522F4783,no,VA,USA,79642.0,1
N4008522F4997,no,NC,USA,13391709.0,10
N4008522F5196,no,VA,USA,26484.0,1
N4008522F5257,no,VA,USA,46408.0,1
N4008522F5287,no,VA,USA,34788.0,1
N4008522F5314,no,VA,USA,521834.0,2
N4008522F5325,no,NC,USA,215431.51,2
N4008522F5502,no,VA,USA,23577.0,1
N4008522F5653,no,VA,USA,48585.0,1
N4008522F5789,no,VA,USA,13866.0,1
N4008522F5875,no,VA,USA,154792.0,1
N4008522F5936,no,VA,USA,52356.0,1
N4008522F6007,no,VA,USA,62876.0,1
N4008522F6202,no,VA,USA,30646.0,1
N4008522F6365,no,VA,USA,37967.0,1
N4008522F6381,no,VA,USA,333775.0,1
N4008522F6397,no,VA,USA,224305.0,2
N4008522F6401,no,VA,USA,83917.0,2
N4008522F6426,no,VA,USA,263444.0,1
N4008522F6438,no,VA,USA,74964.0,1
N4008522F6473,no,VA,USA,880703.0,2
N4008522F6477,no,VA,USA,256314.0,1
N4008522F6479,no,VA,USA,516076.0,1
N4008522F6503,no,VA,USA,802362.0,2
N4008522F6514,no,NH,USA,749372.0,1
N4008523C0039,no,RI,USA,149701.05,1
N4008523C0057,no,VA,USA,229484.0,1
N4008523C0059,no,VA,USA,263825.0,2
N4008523C0061,no,VA,USA,221298.0,2
N4008523D0002,no,NULL,NULL,0.0,7
N4008523F4082,no,VA,USA,27059.0,1
N4008523F4140,no,IL,USA,2614161.96,12
N4008523F4155,no,VA,USA,13582.0,1
N4008523F4226,no,VA,USA,214581.0,1
N4008523F4292,no,VA,USA,92172.0,1
N4008523F4358,no,VA,USA,22999.0,1
N4008523F4425,no,VA,USA,144641.97,1
N4008523F4433,no,VA,USA,78172.63,2
N4008523F4462,no,VA,USA,296629.0,1
N4008523F4533,no,VA,USA,65424.0,1
N4008523F4621,no,VA,USA,667805.0,2
N4008523F4683,no,VA,USA,561939.0,1
N4008523F4709,no,VA,USA,8943.0,1
N4008523F4807,no,VA,USA,12138.0,1
N4008523F4856,no,NC,USA,596816.47,3
N4008523F4867,no,VA,USA,906854.0,3
N4008523F4924,no,VA,USA,462328.0,2
N4008523F5026,no,VA,USA,57052.0,1
N4008523F5105,no,VA,USA,5152.0,1
N4008523F5115,no,VA,USA,59428.0,2
N4008523F5116,no,VA,USA,66998.0,3
N4008523F5129,no,VA,USA,69346.0,1
N4008523F5278,no,VA,USA,44397.0,3
N4008523F5285,no,VA,USA,3786.0,1
N4008523F5345,no,VA,USA,308505.0,2
N4008523F5378,no,VA,USA,37601.0,3
N4008523F5407,no,VA,USA,56047.0,1
N4008523F5467,no,NC,USA,722588.05,3
N4008523F5553,no,VA,USA,64178.0,1
N4008523F5688,no,VA,USA,194425.0,1
N4008523F5721,no,VA,USA,50178.0,1
N4008523F5735,no,VA,USA,96941.0,1
N4008523F5737,no,VA,USA,195096.0,1
N4008523F5739,no,VA,USA,129038.0,1
N4008523F5753,no,NC,USA,2804052.0,5
N4008523F5862,no,VA,USA,51388.0,1
N4008523F5868,no,VA,USA,59749.0,1
N4008523F5870,no,VA,USA,155185.0,2
N4008523F5871,no,VA,USA,161613.0,1
N4008523F6003,no,VA,USA,536416.0,1
N4008523F6007,no,VA,USA,206342.0,1
N4008523F6046,no,VA,USA,53332.0,1
N4008523F6085,no,NC,USA,18574471.1,5
N4008523F6158,no,VA,USA,1739132.0,3
N4008523F6217,no,VA,USA,154426.0,1
N4008523F6229,no,VA,USA,44877.0,2
N4008523F6333,no,VA,USA,153005.0,2
N4008523F6349,no,VA,USA,57952.0,2
N4008523F6374,no,VA,USA,89801.0,1
N4008523F6376,no,VA,USA,79766.0,1
N4008523F6434,no,VA,USA,100184.0,1
N4008523F6611,no,VA,USA,34650.0,1
N4008523F6625,no,VA,USA,305712.0,1
N4008523F6635,no,VA,USA,9952.0,1
N4008523F6681,no,VA,USA,4444.0,1
N4008523F6705,no,NC,USA,6204026.36,3
N4008523F6792,no,VA,USA,24158.0,1
N4008523F6800,no,VA,USA,113950.0,1
N4008523F6874,no,VA,USA,191270.0,2
N4008524C0014,no,VA,USA,899968.0,1
N4008524C0036,no,VA,USA,440934.0,2
N4008524C0039,no,VA,USA,131597.0,1
N4008524C0040,no,VA,USA,133028.2,1
N4008524C0041,no,VA,USA,229711.0,1
N4008524D0044,no,NULL,NULL,0.0,3
N4008524D0063,no,NULL,NULL,0.0,3
N4008524D0080,no,NULL,NULL,0.0,1
N4008524F4015,no,SC,USA,37123.0,1
N4008524F4082,no,VA,USA,148182.0,2
N4008524F4102,no,VA,USA,88024.0,1
N4008524F4111,no,NC,USA,19049830.84,6
N4008524F4239,no,IL,USA,2875529.38,9
N4008524F4300,no,VA,USA,202712.0,1
N4008524F4327,no,VA,USA,37175.0,1
N4008524F4414,no,VA,USA,102608.0,1
N4008524F4974,no,NC,USA,6907388.7,4
N4008524F5036,no,VA,USA,183960.0,1
N4008524F5041,no,VA,USA,122180.0,2
N4008524F5045,no,VA,USA,164237.0,1
N4008524F5119,no,VA,USA,196444.0,1
N4008524F5287,no,VA,USA,28807.0,1
N4008524F5476,no,VA,USA,183865.0,1
N4008524F5727,no,VA,USA,6630.0,1
N4008524F5866,no,VA,USA,163334.0,1
N4008524F5921,no,VA,USA,91077.0,1
N4008524F6085,no,NC,USA,12115908.0,1
N4008524F6132,no,VA,USA,30621.0,1
N4008524F6195,no,VA,USA,248427.0,2
N4008524F6305,no,VA,USA,175701.0,1
N4008524F6321,no,PA,USA,72700.0,1
N4008524F6336,no,VA,USA,205273.0,1
N4008524F6406,no,VA,USA,378246.0,1
N4008524F6418,no,VA,USA,15150.0,1
N4008524F6422,no,VA,USA,204140.0,1
N4008524F6436,no,VA,USA,71691.0,1
N4008524F6456,no,VA,USA,99922.0,1
N4008524F6543,no,NC,USA,509744.0,1
N4008524F6570,no,VA,USA,518192.0,1
N4008524F6603,no,VA,USA,142075.0,1
N4008524F6613,no,VA,USA,110667.0,1
N4008524F6620,no,VA,USA,139970.0,1
N4008524F6754,no,NC,USA,20155135.0,1
N4008525C0032,no,CT,USA,86629930.0,1
N4008525D2992,no,NULL,NULL,0.0,1
N4008525F0004,no,VA,USA,91274.0,1
N4008525F0302,no,VA,USA,137113.35,1
N4008525F0410,no,VA,USA,140353.0,1
N4008525F0461,no,VA,USA,249708.0,1
N4008525F0484,no,VA,USA,243078.0,1
N4008525F0615,no,NC,USA,18358137.0,1
N4008525F0655,no,PA,USA,46300.0,2
N4008525F0680,no,VA,USA,248496.0,1
N4008525F0698,no,VA,USA,481241.0,1
N4008525F0699,no,VA,USA,34992.0,1
N4008525F0726,no,VA,USA,22505.0,1
N4008525F0735,no,VA,USA,140869.0,1
N4008525F0800,no,VA,USA,34929.0,1
N4008525F0968,no,VA,USA,51526.0,1
N4008525F1034,no,VA,USA,90538.0,1
N4008525F1100,no,VA,USA,264090.0,1
N4008525F1147,no,VA,USA,89134.0,1
N4008525F1161,no,VA,USA,249717.0,1
N4008525F1254,no,NC,USA,5000.0,1
N4008525F1278,no,VA,USA,242780.0,1
N4008525F1285,no,VA,USA,529553.0,1
N4008525F1342,no,VA,USA,28517.06,1
N4008525F1369,no,VA,USA,19582.08,1
N4008525F1389,no,VA,USA,235567.0,1
N4008525F2584,no,IL,USA,2857544.69,10
N4008525F4121,no,VA,USA,72083.0,2
N4008525F4269,no,VA,USA,10873.33,1
N4008525F4284,no,VA,USA,67320.0,1
N4008525F4295,no,IL,USA,13193.52,3
N4008525F4323,no,VA,USA,113994.0,1
N4008525F4331,no,VA,USA,190102.0,2
N4008525F4433,no,VA,USA,53867.0,1
N4008525F4789,no,VA,USA,20720.0,1
N4008525F4801,no,VA,USA,69005.0,1
N4008525F4833,no,VA,USA,43146.0,1
N4008525F4864,no,VA,USA,102851.0,1
N4008525F4868,no,VA,USA,51356.0,1
N4008525F4877,no,VA,USA,54167.0,1
N4008525F4905,no,VA,USA,126047.0,1
N4008525F4934,no,VA,USA,36193.0,1
N4008525F4939,no,VA,USA,35961.0,1
N4008525F5025,no,VA,USA,39053.0,1
N4008526D0017,no,NULL,NULL,0.0,1
N4008526F0171,no,VA,USA,217359.0,1
N4008526F0174,no,VA,USA,176578.0,1
N4008526F0208,no,IL,USA,962130.36,1
N4008526F0215,no,IL,USA,13985.04,2
N4008526F0267,no,VA,USA,50861.0,1
N4008526F0290,no,VA,USA,247483.0,1
N4008526F0298,no,VA,USA,134729.0,1
N4008526F0303,no,VA,USA,248231.0,1
N4008526F0345,no,VA,USA,49158.0,1
N4008526F0369,no,VA,USA,1048432.0,1
N4008526F0374,no,VA,USA,248529.0,1
N4008526F0375,no,PA,USA,259738.96,1
N4008526F0379,no,VA,USA,248128.0,1
N4008526F0380,no,VA,USA,245893.0,1
N4008526F0381,no,VA,USA,229007.0,1
N4008526F0386,no,VA,USA,222450.0,1
N4008526F0387,no,VA,USA,247633.0,1
N4008526F0393,no,VA,USA,218961.0,1
N4008526F0411,no,VA,USA,349919.0,1
N4008526F0423,no,VA,USA,108566.0,1
N4008526F0427,no,VA,USA,51294.0,1
N4008526F0428,no,VA,USA,249653.0,1
N4008526F0429,no,VA,USA,239773.0,1
N4008526F0434,no,VA,USA,99845.0,1
N401,no,VA,USA,528390.3,4
N401,no,RI,USA,-181005.53,6
N4019218F4126,no,GU,USA,1485.0,2
N4019218F4163,no,GU,USA,1500.0,1
N4019218F4178,no,GU,USA,1316.0,1
N4019218F4406,no,GU,USA,2132.0,1
N4019219A4009,no,NULL,NULL,0.0,2
N4019219F4095,no,GU,USA,654.56,1
N4019219F4111,no,GU,USA,14760.0,3
N4019219F4176,no,GU,USA,3502.0,2
N4019219F4178,no,GU,USA,837.0,1
N4019219F4184,no,GU,USA,1236.0,1
N4019219F4281,no,GU,USA,1014.0,1
N4019219F4282,no,GU,USA,1200.0,1
N4019219F4284,no,GU,USA,464.0,1
N4019219F4335,no,GU,USA,720.0,1
N4019220D9003,no,NULL,NULL,0.0,9
N4019220F4029,no,GU,USA,2414.88,1
N4019220F4033,no,GU,USA,3784.88,2
N4019220F4067,no,GU,USA,2300.0,1
N4019220F4097,no,GU,USA,4517.0,1
N4019220F4176,no,GU,USA,2052.0,1
N4019220F4191,no,GU,USA,2432536.91,3
N4019220F4290,no,GU,USA,8296.0,3
N4019220F4292,no,GU,USA,530.0,1
N4019220F4294,no,GU,USA,1610.0,1
N4019220F4364,no,GU,USA,2040.0,2
N4019220F4368,no,GU,USA,6794.0,2
N4019220F4402,no,GU,USA,497.1,1
N4019220F4421,no,GU,USA,605.0,1
N4019220F4449,no,GU,USA,920.0,1
N4019220F4459,no,GU,USA,865.0,1
N4019220F4467,no,GU,USA,5940.0,3
N4019220P7136,no,GU,USA,79733.75,1
N4019221F4042,no,GU,USA,370.0,1
N4019221F4043,no,GU,USA,5520.0,2
N4019221F4063,no,GU,USA,8631.7,1
N4019221F4238,no,GU,USA,2141773.0,1
N4019221F4239,no,GU,USA,175367.04,1
N4019221P4000,no,GU,USA,25600.0,1
N4019222F4192,no,GU,USA,722.56,1
N4019222F4253,no,GU,USA,6032.94,1
N4019222F4259,no,GU,USA,2162736.48,1
N4019222F4278,no,GU,USA,177083.52,1
N4019222F4285,no,GU,USA,13692.22,1
N4019222F9801,no,GU,USA,59042.0,1
N4019222P4110,no,GU,USA,18870.84,2
N4019223F4112,no,GU,USA,779940.0,1
N4019224F4111,no,GU,USA,221116.8,1
N4019224F4119,no,GU,USA,206930.24,1
N4019224F4124,no,GU,USA,1396774.8,1
N4019224F4127,no,NULL,PLW,633019.0,1
N4019224F4128,no,MP,USA,486014.24,1
N4019224F4191,no,GU,USA,1548375.72,1
N4019224F4240,no,GU,USA,728589.2,1
N4019225F0036,no,MP,USA,506024.0,1
N4019225F0038,no,PW,USA,340114.05,1
N4019225F0046,no,GU,USA,605791.68,1
N4019225F0055,no,GU,USA,220694.88,1
N4019225F0106,no,GU,USA,1703870.41,1
N4019225F0108,no,GU,USA,1572025.32,1
N4019225F0111,no,GU,USA,468838.16,1
N4019225F0134,no,GU,USA,576039.7,1
N402,no,RI,USA,20000.0,1
N4033917CF025,no,NULL,BHR,561561.0,19
N4033917PF248,no,NULL,BHR,-4323.08,1
N4033918CF003,no,NULL,BHR,168979.0,7
N4033918CF004,no,NULL,BHR,0.0,2
N4033918CF011,no,NULL,BHR,4265951.0,16
N4033918CF018,no,NULL,BHR,1814811.0,19
N4033918CF021,no,NULL,BHR,2264527.0,13
N4033918CF022,no,NULL,BHR,306541.0,5
N4033918PF007,no,NULL,BHR,-18880.0,2
N4033918PF015,no,NULL,BHR,680.0,3
N4033918PF019,no,NULL,BHR,7252.0,3
N4033918PF029,no,NULL,BHR,-1136.0,2
N4033918PF033,no,NULL,BHR,-14786.67,2
N4033918PF069,no,NULL,BHR,93565.0,1
N4033918PF080,no,NULL,BHR,15800.0,1
N4033918PF094,no,NULL,BHR,49101.33,2
N4033918PF095,no,NULL,BHR,34498.66,2
N4033918PF108,no,NULL,BHR,16566.0,2
N4033918PF109,no,NULL,BHR,16950.0,1
N4033918PF110,no,NULL,BHR,4547.0,2
N4033918PF115,no,NULL,BHR,143000.0,1
N4033918PF126,no,NULL,BHR,69776.0,3
N4033918PF137,no,NULL,BHR,40932.0,8
N4033918PF138,no,NULL,KWT,7100.0,2
N4033918PF146,no,NULL,BHR,51858.0,2
N4033918PF147,no,NULL,BHR,83895.0,2
N4033918PF148,no,NULL,BHR,52714.0,1
N4033918PF152,no,NULL,BHR,15000.0,1
N4033918PF156,no,NULL,BHR,9626.0,2
N4033918PF157,no,NULL,BHR,1635.0,3
N4033918PF158,no,NULL,BHR,0.0,3
N4033918PF162,no,NULL,BHR,122550.0,5
N4033918PF163,no,NULL,BHR,64319.0,3
N4033918PF164,no,NULL,BHR,16676.0,4
N4033918PF168,no,NULL,BHR,0.0,2
N4033918PF170,no,NULL,BHR,257444.0,3
N4033918PF173,no,NULL,BHR,7278.0,1
N4033918PF176,no,NULL,BHR,2195.0,1
N4033918PF177,no,NULL,BHR,3899.0,1
N4033918PF187,no,NULL,BHR,91972.0,3
N4033918PF199,no,NULL,BHR,65887.0,3
N4033918PF207,no,NULL,BHR,3066.0,3
N4033918PF209,no,NULL,BHR,4533.0,2
N4033918PF212,no,NULL,BHR,27401.0,2
N4033918PF215,no,NULL,BHR,208115.0,5
N4033918PF216,no,NULL,BHR,14940.0,2
N4033919CF004,no,NULL,BHR,251970.0,2
N4033919CF005,no,NULL,BHR,764409.0,15
N4033919CF006,no,NULL,BHR,607571.0,4
N4033919CF008,no,NULL,BHR,4835187.0,45
N4033919CF011,no,NULL,BHR,329909.0,5
N4033919CF015,no,NULL,BHR,839480.35,6
N4033919FF014,no,NULL,BHR,1842.0,4
N4033919FF015,no,NULL,BHR,3896.0,1
N4033919GA001,no,NULL,NULL,0.0,1
N4033919PF005,no,NULL,BHR,123498.0,2
N4033919PF006,no,NULL,BHR,22398.0,3
N4033919PF007,no,NULL,BHR,10927.0,1
N4033919PF017,no,NULL,BHR,90335.0,2
N4033919PF019,no,NULL,BHR,127211.0,9
N4033919PF020,no,NULL,BHR,13295.0,1
N4033919PF023,no,NULL,BHR,0.0,2
N4033919PF029,no,NULL,BHR,54845.0,5
N4033919PF031,no,NULL,BHR,14155.0,3
N4033919PF032,no,NULL,BHR,77381.0,4
N4033919PF036,no,NULL,BHR,2684.0,2
N4033919PF038,no,NULL,BHR,7518.0,3
N4033919PF046,no,NULL,BHR,44902.0,2
N4033919PF057,no,NULL,BHR,240534.0,6
N4033919PF060,no,NULL,BHR,209797.0,8
N4033919PF061,no,NULL,BHR,10495.0,4
N4033919PF064,no,NULL,BHR,5668.0,2
N4033919PF065,no,NULL,BHR,46434.0,2
N4033919PF067,no,NULL,BHR,37266.0,1
N4033919PF068,no,NULL,BHR,4841.0,1
N4033919PF069,no,NULL,BHR,108952.0,4
N4033919PF074,no,NULL,BHR,58444.0,7
N4033919PF082,no,NULL,BHR,7494.0,1
N4033919PF083,no,NULL,BHR,18516.0,1
N4033919PF084,no,NULL,BHR,45507.0,2
N4033919PF086,no,NULL,BHR,18648.0,1
N4033919PF087,no,NULL,BHR,167433.0,8
N4033919PF089,no,NULL,BHR,39204.0,3
N4033919PF090,no,NULL,BHR,3155.0,2
N4033919PF094,no,NULL,BHR,7684.0,2
N4033919PF098,no,NULL,BHR,3436.0,1
N4033919PF099,no,NULL,BHR,13346.0,3
N4033919PF104,no,NULL,BHR,25363.0,2
N4033919PF105,no,NULL,BHR,80749.0,2
N4033919PF108,no,NULL,BHR,40925.0,1
N4033919PF114,no,NULL,BHR,10460.0,1
N4033919PF118,no,NULL,BHR,35938.0,4
N4033919PF119,no,NULL,BHR,100788.0,3
N4033919PF128,no,NULL,BHR,3969.0,1
N4033919PF133,no,NULL,BHR,141996.0,4
N4033919PF138,no,NULL,BHR,7726.0,4
N4033919PF139,no,NULL,BHR,108411.0,1
N4033919PF146,no,NULL,BHR,23480.0,3
N4033919PF148,no,NULL,BHR,14813.0,4
N4033919PF149,no,NULL,BHR,5960.0,1
N4033919PF152,no,NULL,BHR,5455.0,2
N4033919PF159,no,NULL,BHR,25938.0,2
N4033919PF163,no,NULL,BHR,18004.0,6
N4033919PF190,no,NULL,BHR,67688.0,2
N4033919PF194,no,NULL,BHR,45602.0,2
N4033919PF195,no,NULL,BHR,31932.0,3
N4033919PF199,no,NULL,BHR,29820.0,2
N4033919PF214,no,NULL,BHR,61065.0,2
N4033919PF215,no,NULL,BHR,68479.0,2
N4033919PF219,no,NULL,BHR,17052.0,3
N4033919PF221,no,NULL,BHR,97343.0,4
N4033919PF222,no,NULL,BHR,118870.0,4
N4033919PF229,no,NULL,BHR,8599.0,1
N4033919PF231,no,NULL,BHR,3528.0,1
N4033919PF236,no,NULL,BHR,62596.0,2
N4033919PF238,no,NULL,BHR,19043.0,1
N4033920CF007,no,NULL,BHR,383891.0,9
N4033920CF009,no,NULL,BHR,672426.0,10
N4033920CF010,no,NULL,BHR,2865029.0,21
N4033920CF011,no,NULL,BHR,2039577.0,7
N4033921CF007,no,NULL,BHR,0.0,2
N4033921CF008,no,NULL,BHR,290749.6,1
N4033921PF123,no,NULL,BHR,0.0,1
N4033923PF096,no,NULL,DJI,175555.0,3
N4033924DS001,no,NULL,NULL,0.0,8
N4033924FF002,no,NULL,BHR,6954.69,1
N4033924FF004,no,NULL,BHR,114637.5,2
N4033924FS009,no,NULL,BHR,588.0,1
N4033924FS010,no,NULL,BHR,391.0,1
N4033924FS011,no,NULL,BHR,6392.5,1
N4033924FS012,no,NULL,BHR,4287.0,1
N4033924FS014,no,NULL,BHR,190.0,1
N4033924FS015,no,NULL,BHR,4190.0,1
N4033924FS039,no,NULL,BHR,1210.75,1
N4033924FS040,no,NULL,BHR,4190.0,1
N4033924FS041,no,NULL,BHR,147.5,1
N4033924FS042,no,NULL,BHR,1962.5,2
N4033924FS043,no,NULL,BHR,581.0,1
N4033924FS044,no,NULL,BHR,2143.5,1
N4033924FS045,no,NULL,BHR,321.0,1
N4033924FS046,no,NULL,BHR,2202.5,1
N4033924FS047,no,NULL,BHR,103.25,1
N4033924FS048,no,NULL,BHR,943.0,1
N4033924FS049,no,NULL,BHR,4577.5,1
N4033924FS051,no,NULL,BHR,476.0,1
N4033924FS053,no,NULL,BHR,4998.5,1
N4033924FS054,no,NULL,BHR,4190.0,1
N4033924FS056,no,NULL,BHR,393.0,1
N4033924FS057,no,NULL,BHR,4190.0,1
N4033924FS068,no,NULL,BHR,27243.11,1
N4033924FS073,no,NULL,BHR,428.0,1
N4033924FS074,no,NULL,BHR,2889.0,1
N4033924FS075,no,NULL,BHR,166.0,1
N4033924FS080,no,NULL,BHR,238.0,1
N4033924FS082,no,NULL,BHR,166.0,1
N4033924FS083,no,NULL,BHR,1214.0,1
N4033924FS087,no,NULL,BHR,2882.5,1
N4033924FS089,no,NULL,BHR,869.0,1
N4033924FS090,no,NULL,BHR,155.0,1
N4033924FS093,no,NULL,BHR,177.0,1
N4033924FS094,no,NULL,BHR,118.0,1
N4033924FS343,no,NULL,BHR,177.0,1
N4033924FS345,no,NULL,BHR,620.0,1
N4033924FS515,no,NULL,BHR,8822.5,1
N4033925FF017,no,NULL,BHR,47020.96,2
N4033925FS001,no,NULL,BHR,7185.52,1
N4033925FS002,no,NULL,BHR,249.0,1
N4034518F0322,no,NULL,SGP,24866.36,2
N4034519G0015,no,NULL,NULL,0.0,2
N4034522P0008,no,NULL,SGP,42093.22,1
N4034522P0012,no,NULL,SGP,10351.36,1
N4034522P0084,no,NULL,SGP,22055.05,2
N4034523F0062,no,NULL,VNM,0.0,2
N4034524F0428,no,NULL,VNM,219754.94,3
N4044207C1011,no,CA,USA,-119530.98,1
N4044207P5046,no,NULL,SGP,-449.48,1
N4044207P5148,no,MA,USA,-8390.43,1
N4044207P5411,no,VA,USA,-5262.39,1
N4044207P7029,no,LA,USA,-83.41,1
N4044208P3113,no,CA,USA,-10.0,1
N4044209P5932,no,MA,USA,-38342.0,1
N4044209P5960,no,MA,USA,-45232.0,1
N4044209P6077,no,CA,USA,-12486.0,1
N4044209P6107,no,CA,USA,-12402.0,1
N4044209P6140,no,MA,USA,-27373.0,1
N4044210P7296,no,IN,USA,-6010.0,1
N4044210P7400,no,MA,USA,-44592.0,1
N4044210P7579,no,MA,USA,-45232.0,1
N4044210P7839,no,MA,USA,-45232.0,1
N4044210P8121,no,MA,USA,-5957.0,1
N4044210P8141,no,MA,USA,-45232.0,1
N4044210P8210,no,MA,USA,-26208.0,1
N4044212P8724,no,TX,USA,-148.64,1
N4044212P8789,no,TX,USA,-1366.3,1
N4044319P0048,no,OH,USA,12807.0,1
N4044324P0022,no,CA,USA,29166.0,3
N4044325P0034,no,CA,USA,41240.48,2
N4044618F0035,no,GU,USA,2256.0,2
N4044618F0037,no,GU,USA,8525.0,1
N4044618F0039,no,GU,USA,3793.88,2
N4044618F0049,no,GU,USA,1290.0,2
N4044618F0054,no,GU,USA,16069.0,3
N4044618F0072,no,GU,USA,2580.0,1
N4044618F0081,no,GU,USA,2010.0,1
N4044618F0082,no,GU,USA,3180.0,2
N4044618F0089,no,GU,USA,4768.92,3
N4044618F0101,no,GU,USA,4768.0,2
N4044618F0106,no,GU,USA,1740.0,1
N4044618F0124,no,GU,USA,0.0,2
N4044618F0127,no,GU,USA,7306.0,2
N4044618F0128,no,GU,USA,725.77,2
N4044618F0131,no,GU,USA,2696.36,4
N4044619F0003,no,GU,USA,13494.23,2
N4044619F0016,no,GU,USA,6667.0,2
N4044619F0037,no,GU,USA,2637.0,2
N4044619F0038,no,GU,USA,629.75,2
N4044619F0041,no,GU,USA,1728.0,1
N4044619F0042,no,GU,USA,2195.0,1
N4044619P0005,no,GU,USA,158798.0,2
N4044619P0015,no,CA,USA,50371.0,1
N405,no,RI,USA,-22.71,1
N409,no,CT,USA,-28926.68,2
N410,no,RI,USA,-787255.21,24
N414,no,RI,USA,-11190.29,3
N417,no,RI,USA,-5500.0,1
N4215818P0017,no,VA,USA,28748.0,4
N4215818P0020,no,VA,USA,152928.0,1
N4215818PN057,no,PA,USA,48000.0,2
N4215818PS016,no,VA,USA,22308.0,3
N4215818PS053,no,VA,USA,8286.0,3
N4215819P0007,no,VA,USA,42735.0,2
N4215819PS130,no,VA,USA,40785.0,5
N4215820P0027,no,VA,USA,156569.98,13
N4215820P0039,no,VA,USA,13182.0,2
N4215820PN141,no,VA,USA,5171.77,1
N4215820PS260,no,VA,USA,80143.0,3
N4215821P0015,no,VA,USA,156173.0,2
N4215821P0056,no,VA,USA,17760.0,1
N4215821P0059,no,VA,USA,17760.0,4
N4215821PN151,no,VA,USA,3896.11,1
N4215821PS002,no,VA,USA,125971.0,2
N4215821PS050,no,VA,USA,60800.0,2
N4215822C0001,no,VA,USA,281488.0,3
N4215822FST01,no,VA,USA,4776.0,1
N4215822P0060,no,VA,USA,1030761.26,15
N4215822PS091,no,VA,USA,71370.0,8
N4215822PS106,no,VA,USA,214268.0,5
N4215822PS178,no,VA,USA,50000.0,2
N4215822PS233,no,PA,USA,1079407.0,2
N4215823FST01,no,VA,USA,3433424.17,4
N4215823P0014,no,WA,USA,16576.0,4
N4215823P0033,no,WA,USA,301197.0,10
N4215823P0040,no,VA,USA,1456951.54,10
N4215823P0041,no,VA,USA,1129876.35,15
N4215823P0043,no,VA,USA,194120.21,4
N4215823P0044,no,VA,USA,0.0,2
N4215823PS122,no,PA,USA,1100341.0,5
N4215823PS136,no,VA,USA,289999.2,2
N4215824P0003,no,VA,USA,51503.72,4
N4215824P0009,no,VA,USA,5400.0,1
N4215824PS041,no,VA,USA,92520.0,2
N4215825P0007,no,VA,USA,2082941.69,16
N4215825P0014,no,VA,USA,1565437.84,19
N4215825P0072,no,VA,USA,262847.0,2
N4215825P0077,no,VA,USA,12856.0,1
N4215825PS032,no,VA,USA,130489.5,4
N4215825PS115,no,VA,USA,92825.32,2
N4215826PS018,no,VA,USA,47514.0,1
N4248519M01V0,no,TX,USA,541.65,1
N438,no,RI,USA,5148718.73,25
N4425517C5006,no,WA,USA,180223.28,2
N4425518F4099,no,WA,USA,164059.84,1
N4425520C5002,no,WA,USA,444421.03,3
N4425522D2001,no,NULL,NULL,0.0,3
N4425522F4420,no,WA,USA,82105.08,2
N4425522F9503,no,WA,USA,469165.73,3
N4425523D1602,no,NULL,NULL,0.0,10
N4425523F4260,no,WA,USA,75000000.0,1
N4425523F4346,no,WA,USA,43397.44,2
N4425523F4400,no,WA,USA,5000.0,1
N4425523F4451,no,WA,USA,1962827.44,2
N4425523F4456,no,WA,USA,318578.48,1
N4425523F4511,no,WA,USA,1350000.0,1
N4425523F4526,no,WA,USA,662918.19,1
N4425524F4134,no,WA,USA,3030687.36,3
N4425524F4153,no,WA,USA,1491027.32,1
N4425524F4187,no,WA,USA,3539481.01,3
N4425525F0004,no,WA,USA,290115.0,1
N4425525F0007,no,WA,USA,589178.75,2
N4425525F0037,no,WA,USA,797808.0,1
N4425525F0042,no,WA,USA,2392157.0,1
N4425525F0081,no,WA,USA,596052.0,1
N4425525F0153,no,WA,USA,982363.0,1
N4425525F0158,no,WA,USA,532970.0,1
N4425525F0204,no,WA,USA,419407.52,3
N4425525F0215,no,WA,USA,626825.0,1
N4425526F0061,no,WA,USA,7007213.0,1
N4523A18C0804,no,NULL,JPN,147078.67,3
N4523A18C0808,no,NULL,JPN,812428.0,3
N4523A18C0809,no,PA,USA,890109.0,4
N4523A18C0810,no,NULL,JPN,167244.58,1
