prime_piid,prime_agency_id,prime_referenced_idv_piid,prime_recipient,sub_award_report_id,sub_award_number,amount_type,amount,dollars_basis,sub_action_date,fiscal_year,submitted_date,sub_entity_name,sub_entity_uei,sub_parent_uei,sub_parent_name,sub_description,prime_naics,capability_node,source_system,source_id,extract_run_id,row_hash
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965594,M128029,subaward,40850.0,then_year,2020-10-27,2021,2022-01-31,"NVI, L.L.C.",DSBXRMN5PKQ7,DSBXRMN5PKQ7,"NVI, L.L.C.",Ultrasonic Thickness Measurements ,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,802d8eccb1a165a0
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965593,M128005,subaward,1449592.0,then_year,2020-12-22,2021,2021-01-20,"MMIF, LLC",ZX1NWFRTTJ89,,,Various steel repairs and modifications throughout the vessel,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,e8c983fc9637ce35
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965592,M128005,subaward,390697.0,then_year,2020-10-09,2021,2022-01-31,"MMIF, LLC",ZX1NWFRTTJ89,,,Hopper Bay Transverse Beams Replacement (First Hopper Area Ã¯Â¿Â½ Frame 61 To 83),336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b59cdc796776966e
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965591,M128005,subaward,382425.0,then_year,2020-10-09,2021,2022-01-31,"MMIF, LLC",ZX1NWFRTTJ89,,,Small Vert. T-Beam Section (Below Stringer),336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,7b76aaabf6f55d0a
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965590,M128005,subaward,154610.0,then_year,2020-10-09,2021,2022-01-31,"MMIF, LLC",ZX1NWFRTTJ89,,,Small Vert. T-Beam Section (Above Stringer),336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,4418ff67cb0aa7d6
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965589,M128005,subaward,148437.0,then_year,2020-10-09,2021,2022-01-31,"MMIF, LLC",ZX1NWFRTTJ89,,,Hopper Bay Transverse Beams Replacement Ã¯Â¿Â½ Box Shape Beams (Frame 83-84) Ã¯Â¿Â½ Port & Starboard,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,cafc7a0f8956354d
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965588,M128005,subaward,85325.0,then_year,2020-10-09,2021,2022-01-31,"MMIF, LLC",ZX1NWFRTTJ89,,,Medium Vertical T-Beam Section,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,424f93783658739c
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965587,M128005,subaward,37000.0,then_year,2020-10-09,2021,2022-01-31,"MMIF, LLC",ZX1NWFRTTJ89,,,"Ballast Tanks, Voids Suction Pipes Replacement",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,677d0d4446c3a875
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965586,M128027,subaward,30130.0,then_year,2020-10-06,2021,2022-01-31,"HILL MARINE REFRIGERATION, INC.",MMJ3LHM9AZ96,,,Port & Starboard AC Chilled Water Units Replacement And AMR Deck Plates Replacement,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,9732a32737a3b350
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965585,M128010,subaward,48500.0,then_year,2020-10-13,2021,2022-01-31,"F & S SUPERB MARINE & INDUSTRIAL SERVICES, INC.",KSL5QJBVMVN7,KSL5QJBVMVN7,"F & S SUPERB MARINE & INDUSTRIAL SERVICES, INC.",Tate Temco Valve Manifolds,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b31958203ac08921
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965584,M128010,subaward,36500.0,then_year,2020-10-13,2021,2022-01-31,"F & S SUPERB MARINE & INDUSTRIAL SERVICES, INC.",KSL5QJBVMVN7,KSL5QJBVMVN7,"F & S SUPERB MARINE & INDUSTRIAL SERVICES, INC.",Repairs To Port #12 30 Inch Sluive Valve,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1afca21abb2dd966
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965583,M128010,subaward,33000.0,then_year,2020-12-28,2021,2021-01-20,"F & S SUPERB MARINE & INDUSTRIAL SERVICES, INC.",KSL5QJBVMVN7,KSL5QJBVMVN7,"F & S SUPERB MARINE & INDUSTRIAL SERVICES, INC.",Reach rod repairs and ballast tank vents inspection,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,352ac2ff2c97d831
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965582,M128003,subaward,403736.0,then_year,2020-12-28,2021,2021-01-20,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Trunnion carriage and dragarm components repairs and modifications,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b86da469b93b2a7f
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965581,M128003,subaward,317100.0,then_year,2020-10-09,2021,2022-01-31,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Repair Center Dragarm Components,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1d9cce55378c631b
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965580,M128003,subaward,224436.0,then_year,2020-10-09,2021,2022-01-31,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Replace 9 Winches Wire Ropes,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,352d3a64ddfbb866
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965579,M128003,subaward,185180.0,then_year,2020-11-23,2021,2022-01-31,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Port Overside Trunnion Carriage Repairs/Modifications,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,fe9686c0ee22f060
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965578,M128003,subaward,91700.0,then_year,2020-11-23,2021,2022-01-31,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Replace Stbd. O/S Dredge Pump Motor,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5079b765004ec5f5
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965577,M128003,subaward,56260.0,then_year,2020-11-23,2021,2022-01-31,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Center Dragarm Components Repair,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,4ff330df32966e95
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965576,M128003,subaward,36536.0,then_year,2020-11-23,2021,2022-01-31,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",DSVCC3S92J21,DSVCC3S92J21,"BOLAND MARINE AND INDUSTRIAL, L.L.C.",Gimbal Ring & Yokes Ã¯Â¿Â½ Center Dragarm Repairs/Modifications,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,da21d2c324ccf810
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965575,M127950,subaward,1986373.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,"Berthage, Drydocking, and Services",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,d7222a87b041a255
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965574,M127956,subaward,260816.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Hopper Bay Inspection,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,4d0631cbe0990aaa
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965573,M127975,subaward,239060.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Bulkheads & Sloped Plates Frame 114 (Port & Starboard),336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,8204b36520f77cbd
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965572,M127976,subaward,231200.0,then_year,2020-11-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,"Centerwell Bulkheads At Sloped Plates(Port, Starboard)",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,0b11b177a07cf12a
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965571,M127983,subaward,212038.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,"Main Plate Coolers, Cleaning And Inspection & Pipes Replacement (Port & Starboard)",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,fd8f18791925bf46
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965570,M127962,subaward,195167.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,"Ballast Tanks, Voids, and Coffer Dams",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,be98124bc8c1e2e5
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965569,M127988,subaward,183850.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Marine Sanitation Device Replacement,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,0034274f4cceb7da
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965568,M127966,subaward,172520.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,"Blast and Paint No. 7 Port, Starboard, Center Ballast Tanks and Oily Bilge Tank",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,9e74925f15515d47
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965567,M127957,subaward,165873.0,then_year,2020-10-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Stringer Plate Section,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,a9e51e25c28a982a
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965566,M127987,subaward,123922.0,then_year,2020-10-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Install New Centerwell Gimbal Winch Gearbox,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,9d4bad94d3ac44e9
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965565,M127986,subaward,118063.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Centerwell Swell Comp Cylinder,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,c859726b13f7247c
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965564,M127974,subaward,103875.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Bulkheads Frame 61,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5030aa4e1a477119
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965563,M127963,subaward,102609.0,then_year,2020-10-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Fuel Oil Tanks,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1d4d44634c1d263c
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965562,M127979,subaward,92596.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Bow Thruster Inspection & Maintenance,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b0c307fd685e4970
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965561,M127999,subaward,85800.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Full Time Safety & Planning,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,f847fa0e40d4f5c7
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965560,M127953,subaward,71050.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Sea Valves,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,02453959bf104425
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965559,M127982,subaward,67652.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Repair Center Dragarm Hoisting Blocks,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,07110c3a59e59860
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965558,M127996,subaward,62790.0,then_year,2020-10-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Dragarm Winch Motors,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5f8ec7bf9c1adb6a
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965557,M127981,subaward,54200.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Sluice Valve Inspection,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,cdd1bc3f93436670
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965556,M127989,subaward,51460.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Ship Service And Emergency Switchboard Maintenance ,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,64a0c2dd0f5b80f5
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965555,M127994,subaward,50140.0,then_year,2020-10-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Dredge Pump Motors And Generators,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1048f4af338a03a6
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965554,M127977,subaward,39218.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Propeller Hydraulic System Inspection,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,cd15501152074cc2
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965553,M127995,subaward,37750.0,then_year,2020-10-06,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Motor/Generator Sets,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,62113d6ae155a78a
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965552,M127971,subaward,33395.0,then_year,2020-10-02,2021,2022-01-31,"AUSTAL USA, LLC",RG6LJJM6JBS3,HW4NQLRB6SX7,AUSTAL LIMITED,Deck Plating Upper Deck #2 Starboard Void,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,aa9ee37347c8591f
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965551,M128001,subaward,547172.0,then_year,2020-12-28,2021,2021-01-20,"ALLIANCE MECHANICAL SOLUTIONS, LLC",JMGFXAYELY58,,,Miscellaneous steel repair and replacement throughout the vessel,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5f44c95552e83d32
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965550,M128001,subaward,182930.0,then_year,2020-10-09,2021,2022-01-31,"ALLIANCE MECHANICAL SOLUTIONS, LLC",JMGFXAYELY58,,,Poop Deck Winches Deck Plates Replacement,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,a599d54ea8b3a4e6
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965549,M128028,subaward,161548.0,then_year,2020-10-27,2021,2022-01-31,"ALLIANCE MECHANICAL SOLUTIONS, LLC",JMGFXAYELY58,,,"Chill Water System Misc. Pipe, Steel and Mechanical Repairs / Modification",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,489764e68fbaeaee
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965548,M128001,subaward,102255.0,then_year,2020-11-09,2021,2022-01-31,"ALLIANCE MECHANICAL SOLUTIONS, LLC",JMGFXAYELY58,,,Dredge Pipes & Valves In Voids Replacement,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,e78a04e8475d65d6
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965547,M128017,subaward,315100.0,then_year,2020-10-20,2021,2022-01-31,ABC APPLICATORS INC,KK9FFUUML8N1,,,Blast and Paint Hopper Deck & Associated Components,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,7ccadd3e2c5a67d9
W912P820C0078,9700,,"MODERN AMERICAN RECYCLING & REPAIR SERVICES OF ALABAMA, LLC",21965546,M128072,subaward,141472.0,then_year,2021-01-12,2021,2021-02-25,ABC APPLICATORS INC,KK9FFUUML8N1,,,Miscellaneous painting / service painting throughout the vessel,336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,2a340b7549a0f8f7
W56HZV23F0483,9700,W56HZV17D0086,VIGOR WORKS LLC,29743513,M19075,subaward,281280.0,then_year,2025-11-11,2026,2025-11-26,ILS CONSULTANTS LLC,F54EQD5J38C5,,,"Consulting Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,306ebac8995a10c7
W56HZV23F0483,9700,W56HZV17D0086,VIGOR WORKS LLC,29743511,M17596,subaward,60758.0,then_year,2024-12-26,2025,2025-11-26,QUALITY AERO INC,K6PBS5DKCBW6,,,"ICS LOG CDRL support
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,6e1777891016521b
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820684,D19P001038,subaward,352230.5,then_year,2019-12-04,2020,2020-03-09,OSI FEDERAL TECHNOLOGIES INC.,NM13FLEJH5A8,,,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,914d369c55b344d3
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820683,D19P001038,subaward,352230.5,then_year,2019-12-04,2020,2020-03-09,OSI FEDERAL TECHNOLOGIES INC.,NM13FLEJH5A8,,,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,4605e61fc0f2fcda
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820682,D19P000705,subaward,352230.5,then_year,2019-10-11,2020,2020-03-09,OSI FEDERAL TECHNOLOGIES INC.,NM13FLEJH5A8,,,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,2d2e0fce43ce7e85
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820681,D19P000705,subaward,352230.5,then_year,2019-10-11,2020,2020-03-09,OSI FEDERAL TECHNOLOGIES INC.,NM13FLEJH5A8,,,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,c285869e06f69c7b
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820680,D20P000017,subaward,61376.0,then_year,2020-01-17,2020,2020-03-09,"MULTIQUIP, INC",NG8JWBJ25TX3,VNG8ZMUKKSH9,ITOCHU CORPORATION,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,236fa066e2a4eb8a
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820679,D19P001025,subaward,17800.0,then_year,2019-12-03,2020,2020-03-09,"ADVANTEC MANUFACTURING USA, INC.",K783PK4DZEE3,MKMMHLWFUPD5,Advantec Global Innovations Inc,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5426adf7dcee1d34
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820678,D19P001025,subaward,17800.0,then_year,2019-12-03,2020,2020-03-09,"ADVANTEC MANUFACTURING USA, INC.",K783PK4DZEE3,MKMMHLWFUPD5,Advantec Global Innovations Inc,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b1f5d2fa30e5cd40
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820677,D19P0001025 CO#1,subaward,1240.0,then_year,2020-02-25,2020,2020-03-09,"ADVANTEC MANUFACTURING USA, INC.",K783PK4DZEE3,MKMMHLWFUPD5,Advantec Global Innovations Inc,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,cfa2fea9e444d060
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820676,D19P001117,subaward,206553.81,then_year,2020-01-29,2020,2020-03-09,"AAR MANUFACTURING, INC.",M26PK7RRJNR7,EULWGLS7QNF6,AAR CORP.,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,d45c935e11383c63
W58RGZ19F0500,9700,W58RGZ18D0001,DEFENSE SYSTEMS AND SOLUTIONS,21820675,D19P001117,subaward,206553.81,then_year,2020-01-29,2020,2020-03-09,"AAR MANUFACTURING, INC.",M26PK7RRJNR7,EULWGLS7QNF6,AAR CORP.,MATERIALS IN SUPPORT OF THE DSS CONTRACT.,336413,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,c7efbb0387a2e42f
W56HZV20F0274,9700,W56HZV18D0077,NOBLIS MSD LLC,21747662,0077201747,subaward,538936.05,then_year,2022-04-05,2022,2022-06-29,CONLEY & ASSOCIATES INC,HNUWZ61E1NT3,EH1FBFFGD4Q5,,System Technical Support C5ISR Suite TM,541330,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,4572e153ff45a935
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,30084666,M19269,subaward,88200.0,then_year,2026-03-31,2026,2026-04-07,MARITIME TECHNOLOGY GROUP INC,KG7ATM3AJ826,,,"Maritime Technology Group, Inc. (MTG) - Redline Assessment
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,c85e6949769740d8
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29919218,M17763,subaward,553000.0,then_year,2026-01-05,2026,2026-02-03,GIBBS & COX INC,FP4RE6MMV6P8,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.","T&M Line for Updating Production Design Drawings and supporting data to support Army CDRL’s A024
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,8cf4da3f406d07e1
